Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.1545	0.2825	25000	125000
3	Spectrogram 1	1	0.5086	0.5683	25000	125000
4	Spectrogram 1	1	0.7006	0.7646	25000	125000
5	Spectrogram 1	1	0.9438	1.0035	25000	125000
6	Spectrogram 1	1	1.0334	1.123	25000	125000
7	Spectrogram 1	1	1.1401	1.2809	25000	125000
8	Spectrogram 1	1	1.3107	1.4686	25000	125000
9	Spectrogram 1	1	1.5027	1.5582	25000	125000
10	Spectrogram 1	1	1.7374	1.7886	25000	125000
