Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.3891	0.4574	25000	125000
3	Spectrogram 1	1	0.4702	0.5726	25000	125000
4	Spectrogram 1	1	0.6537	0.8542	25000	125000
5	Spectrogram 1	1	0.9097	1.0505	25000	125000
6	Spectrogram 1	1	1.2254	1.2723	25000	125000
7	Spectrogram 1	1	1.3107	1.3747	25000	125000
8	Spectrogram 1	1	1.4174	1.5497	25000	125000
9	Spectrogram 1	1	1.5881	1.6307	25000	125000
10	Spectrogram 1	1	1.7203	1.7673	25000	125000
11	Spectrogram 1	1	1.8185	1.8569	25000	125000
12	Spectrogram 1	1	1.9081	1.9763	25000	125000
