Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1161	0.1801	25000	125000
3	Spectrogram 1	1	0.1929	0.3166	25000	125000
4	Spectrogram 1	1	0.355	0.5299	25000	125000
5	Spectrogram 1	1	0.5598	0.7219	25000	125000
6	Spectrogram 1	1	0.7518	0.8243	25000	125000
7	Spectrogram 1	1	0.8627	0.9651	25000	125000
8	Spectrogram 1	1	0.9907	1.0803	25000	125000
9	Spectrogram 1	1	1.1571	1.2851	25000	125000
10	Spectrogram 1	1	1.315	1.5198	25000	125000
11	Spectrogram 1	1	1.5497	1.7587	25000	125000
12	Spectrogram 1	1	1.7801	1.9763	25000	125000
