Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0521	0.1843	25000	125000
3	Spectrogram 1	1	0.2057	0.3038	25000	125000
4	Spectrogram 1	1	0.3209	0.4147	25000	125000
5	Spectrogram 1	1	0.4574	0.5939	25000	125000
6	Spectrogram 1	1	0.6537	0.7049	25000	125000
7	Spectrogram 1	1	0.803	0.9438	25000	125000
8	Spectrogram 1	1	1.0377	1.1315	25000	125000
9	Spectrogram 1	1	1.2169	1.315	25000	125000
10	Spectrogram 1	1	1.3577	1.4899	25000	125000
11	Spectrogram 1	1	1.5582	1.699	25000	125000
12	Spectrogram 1	1	1.7587	1.9678	25000	125000
