Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0691	0.1374	25000	125000
3	Spectrogram 1	1	0.1758	0.3465	25000	125000
4	Spectrogram 1	1	0.3593	0.4915	25000	125000
5	Spectrogram 1	1	0.5129	0.6323	25000	125000
6	Spectrogram 1	1	0.6537	0.7731	25000	125000
7	Spectrogram 1	1	0.7945	0.9054	25000	125000
8	Spectrogram 1	1	0.9267	1.0419	25000	125000
9	Spectrogram 1	1	1.0675	1.1486	25000	125000
10	Spectrogram 1	1	1.1657	1.2595	25000	125000
11	Spectrogram 1	1	1.2723	1.4387	25000	125000
12	Spectrogram 1	1	1.4686	1.5539	25000	125000
13	Spectrogram 1	1	1.5838	1.7459	25000	125000
14	Spectrogram 1	1	1.7673	1.9038	25000	125000
15	Spectrogram 1	1	1.9379	1.9763	25000	125000
