Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1417	25000	125000
2	Spectrogram 1	1	0.163	0.2611	25000	125000
3	Spectrogram 1	1	0.4019	0.6238	25000	125000
4	Spectrogram 1	1	0.6707	0.7646	25000	125000
5	Spectrogram 1	1	0.7774	0.9438	25000	125000
6	Spectrogram 1	1	0.9694	1.1529	25000	125000
7	Spectrogram 1	1	1.1827	1.3662	25000	125000
8	Spectrogram 1	1	1.4046	1.4985	25000	125000
9	Spectrogram 1	1	1.5241	1.5966	25000	125000
10	Spectrogram 1	1	1.6222	1.6819	25000	125000
11	Spectrogram 1	1	1.8142	1.9038	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
