Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.1971	0.2441	25000	125000
3	Spectrogram 1	1	0.5683	0.7305	25000	125000
4	Spectrogram 1	1	0.7518	0.803	25000	125000
5	Spectrogram 1	1	0.8371	0.9566	25000	125000
6	Spectrogram 1	1	0.9779	1.1486	25000	125000
7	Spectrogram 1	1	1.1699	1.3577	25000	125000
8	Spectrogram 1	1	1.3747	1.4771	25000	125000
9	Spectrogram 1	1	1.5198	1.6905	25000	125000
10	Spectrogram 1	1	1.7203	1.7929	25000	125000
11	Spectrogram 1	1	1.8441	1.9081	25000	125000
