Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1033	25000	125000
2	Spectrogram 1	1	0.1331	0.2099	25000	125000
3	Spectrogram 1	1	0.227	0.2867	25000	125000
4	Spectrogram 1	1	0.3166	0.4659	25000	125000
5	Spectrogram 1	1	0.5982	0.7817	25000	125000
6	Spectrogram 1	1	0.8158	0.995	25000	125000
7	Spectrogram 1	1	1.0462	1.1913	25000	125000
8	Spectrogram 1	1	1.2297	1.3321	25000	125000
9	Spectrogram 1	1	1.3619	1.4259	25000	125000
10	Spectrogram 1	1	1.4729	1.5326	25000	125000
11	Spectrogram 1	1	1.5795	1.6819	25000	125000
12	Spectrogram 1	1	1.7033	1.7459	25000	125000
13	Spectrogram 1	1	1.7886	1.9337	25000	125000
14	Spectrogram 1	1	1.9507	1.9763	25000	125000
