Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0734	0.1161	25000	125000
3	Spectrogram 1	1	0.1545	0.2099	25000	125000
4	Spectrogram 1	1	0.2441	0.291	25000	125000
5	Spectrogram 1	1	0.4233	0.4745	25000	125000
6	Spectrogram 1	1	0.6366	0.6835	25000	125000
7	Spectrogram 1	1	0.7091	0.8115	25000	125000
8	Spectrogram 1	1	0.8329	0.9225	25000	125000
9	Spectrogram 1	1	0.931	1.0633	25000	125000
10	Spectrogram 1	1	1.0803	1.1401	25000	125000
11	Spectrogram 1	1	1.1785	1.2723	25000	125000
12	Spectrogram 1	1	1.3022	1.3491	25000	125000
13	Spectrogram 1	1	1.4174	1.635	25000	125000
14	Spectrogram 1	1	1.6478	1.699	25000	125000
15	Spectrogram 1	1	1.7545	1.8142	25000	125000
16	Spectrogram 1	1	1.8526	1.9038	25000	125000
17	Spectrogram 1	1	1.955	1.9763	25000	125000
