Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.1587	0.2441	25000	125000
3	Spectrogram 1	1	0.2953	0.3849	25000	125000
4	Spectrogram 1	1	0.4147	0.5214	25000	125000
5	Spectrogram 1	1	0.5513	0.6494	25000	125000
6	Spectrogram 1	1	0.6665	0.8755	25000	125000
7	Spectrogram 1	1	0.995	1.0931	25000	125000
8	Spectrogram 1	1	1.1401	1.2681	25000	125000
9	Spectrogram 1	1	1.3449	1.4601	25000	125000
10	Spectrogram 1	1	1.5113	1.571	25000	125000
11	Spectrogram 1	1	1.6307	1.8227	25000	125000
12	Spectrogram 1	1	1.9465	1.9763	25000	125000
