Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2142	0.2953	25000	125000
2	Spectrogram 1	1	0.4531	0.4915	25000	125000
3	Spectrogram 1	1	0.5427	0.5854	25000	125000
4	Spectrogram 1	1	0.7262	0.7817	25000	125000
5	Spectrogram 1	1	0.8286	0.8713	25000	125000
6	Spectrogram 1	1	0.931	0.9737	25000	125000
7	Spectrogram 1	1	1.0249	1.0803	25000	125000
8	Spectrogram 1	1	1.1315	1.1827	25000	125000
9	Spectrogram 1	1	1.2339	1.2894	25000	125000
10	Spectrogram 1	1	1.7715	1.827	25000	125000
11	Spectrogram 1	1	1.9635	1.9763	25000	125000
