Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0521	0.2185	25000	125000
3	Spectrogram 1	1	0.2441	0.3891	25000	125000
4	Spectrogram 1	1	0.4275	0.6025	25000	125000
5	Spectrogram 1	1	0.6366	0.7774	25000	125000
6	Spectrogram 1	1	0.8115	0.9054	25000	125000
7	Spectrogram 1	1	0.9438	1.0377	25000	125000
8	Spectrogram 1	1	1.0974	1.1998	25000	125000
9	Spectrogram 1	1	1.2211	1.3022	25000	125000
10	Spectrogram 1	1	1.4387	1.5113	25000	125000
