Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1203	0.2739	25000	125000
3	Spectrogram 1	1	0.3038	0.3635	25000	125000
4	Spectrogram 1	1	0.3977	0.4659	25000	125000
5	Spectrogram 1	1	0.9737	1.0505	25000	125000
6	Spectrogram 1	1	1.123	1.2894	25000	125000
7	Spectrogram 1	1	1.3619	1.4259	25000	125000
8	Spectrogram 1	1	1.5113	1.6222	25000	125000
9	Spectrogram 1	1	1.6947	1.8227	25000	125000
10	Spectrogram 1	1	1.8739	1.9507	25000	125000
