Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.0819	25000	125000
2	Spectrogram 1	1	0.3635	0.4446	25000	125000
3	Spectrogram 1	1	0.483	0.5982	25000	125000
4	Spectrogram 1	1	0.6323	0.7475	25000	125000
5	Spectrogram 1	1	0.7902	0.9481	25000	125000
6	Spectrogram 1	1	0.995	1.1273	25000	125000
7	Spectrogram 1	1	1.2041	1.2979	25000	125000
8	Spectrogram 1	1	1.379	1.4814	25000	125000
9	Spectrogram 1	1	1.8142	1.8739	25000	125000
10	Spectrogram 1	1	1.9379	1.9763	25000	125000
