Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1843	0.2654	25000	125000
2	Spectrogram 1	1	0.3977	0.4873	25000	125000
3	Spectrogram 1	1	0.5257	0.6025	25000	125000
4	Spectrogram 1	1	0.7433	0.8158	25000	125000
5	Spectrogram 1	1	0.8585	0.9395	25000	125000
6	Spectrogram 1	1	1.0675	1.1529	25000	125000
7	Spectrogram 1	1	1.1913	1.2681	25000	125000
8	Spectrogram 1	1	1.507	1.571	25000	125000
9	Spectrogram 1	1	1.7758	1.9337	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
