Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.6793	0.7305	25000	125000
2	Spectrogram 1	1	0.8755	0.9609	25000	125000
3	Spectrogram 1	1	0.9907	1.0931	25000	125000
4	Spectrogram 1	1	1.1187	1.2126	25000	125000
5	Spectrogram 1	1	1.2467	1.3065	25000	125000
6	Spectrogram 1	1	1.3662	1.4515	25000	125000
7	Spectrogram 1	1	1.4686	1.5198	25000	125000
8	Spectrogram 1	1	1.5497	1.6009	25000	125000
9	Spectrogram 1	1	1.635	1.7459	25000	125000
10	Spectrogram 1	1	1.7673	1.8441	25000	125000
11	Spectrogram 1	1	1.8697	1.9763	25000	125000
