Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1587	25000	125000
2	Spectrogram 1	1	0.1886	0.3593	25000	125000
3	Spectrogram 1	1	0.3806	0.5641	25000	125000
4	Spectrogram 1	1	0.9481	1.1145	25000	125000
5	Spectrogram 1	1	1.1571	1.2553	25000	125000
6	Spectrogram 1	1	1.2809	1.4985	25000	125000
7	Spectrogram 1	1	1.5241	1.6435	25000	125000
8	Spectrogram 1	1	1.6905	1.8227	25000	125000
9	Spectrogram 1	1	1.8526	1.9422	25000	125000
10	Spectrogram 1	1	1.9507	1.9763	25000	125000
