Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1331	0.1971	25000	125000
3	Spectrogram 1	1	0.2057	0.2697	25000	125000
4	Spectrogram 1	1	0.3123	0.4787	25000	125000
5	Spectrogram 1	1	0.5342	0.7262	25000	125000
6	Spectrogram 1	1	0.7902	0.8713	25000	125000
7	Spectrogram 1	1	0.9225	1.059	25000	125000
8	Spectrogram 1	1	1.0931	1.1913	25000	125000
9	Spectrogram 1	1	1.2382	1.3107	25000	125000
10	Spectrogram 1	1	1.3491	1.4046	25000	125000
11	Spectrogram 1	1	1.443	1.4985	25000	125000
12	Spectrogram 1	1	1.5326	1.5966	25000	125000
