Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.2483	25000	125000
2	Spectrogram 1	1	0.2697	0.4275	25000	125000
3	Spectrogram 1	1	0.4531	0.6451	25000	125000
4	Spectrogram 1	1	0.675	0.8499	25000	125000
5	Spectrogram 1	1	0.8969	1.0889	25000	125000
6	Spectrogram 1	1	1.1529	1.2638	25000	125000
7	Spectrogram 1	1	1.3235	1.4814	25000	125000
8	Spectrogram 1	1	1.5326	1.6947	25000	125000
9	Spectrogram 1	1	1.7203	1.891	25000	125000
10	Spectrogram 1	1	1.9507	1.9763	25000	125000
