Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1715	25000	125000
2	Spectrogram 1	1	0.3763	0.4361	25000	125000
3	Spectrogram 1	1	0.5086	0.5769	25000	125000
4	Spectrogram 1	1	0.7817	0.8329	25000	125000
5	Spectrogram 1	1	0.931	0.9822	25000	125000
6	Spectrogram 1	1	1.0718	1.1315	25000	125000
7	Spectrogram 1	1	1.1955	1.2595	25000	125000
8	Spectrogram 1	1	1.3235	1.3705	25000	125000
9	Spectrogram 1	1	1.4345	1.4857	25000	125000
10	Spectrogram 1	1	1.5411	1.6009	25000	125000
11	Spectrogram 1	1	1.6649	1.7374	25000	125000
12	Spectrogram 1	1	1.7801	1.8697	25000	125000
13	Spectrogram 1	1	1.9251	1.9763	25000	125000
