Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1374	0.3123	25000	125000
3	Spectrogram 1	1	0.3337	0.4489	25000	125000
4	Spectrogram 1	1	0.4702	0.547	25000	125000
5	Spectrogram 1	1	0.5769	0.7518	25000	125000
6	Spectrogram 1	1	0.7859	0.9822	25000	125000
7	Spectrogram 1	1	1.0334	1.187	25000	125000
8	Spectrogram 1	1	1.2211	1.3705	25000	125000
9	Spectrogram 1	1	1.3961	1.4558	25000	125000
10	Spectrogram 1	1	1.4771	1.6435	25000	125000
11	Spectrogram 1	1	1.6606	1.827	25000	125000
12	Spectrogram 1	1	1.8697	1.9763	25000	125000
