Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0521	0.1075	25000	125000
3	Spectrogram 1	1	0.1374	0.227	25000	125000
4	Spectrogram 1	1	0.2654	0.4531	25000	125000
5	Spectrogram 1	1	0.4873	0.6409	25000	125000
6	Spectrogram 1	1	0.6665	0.8841	25000	125000
7	Spectrogram 1	1	0.9225	1.0547	25000	125000
8	Spectrogram 1	1	1.0931	1.2382	25000	125000
9	Spectrogram 1	1	1.2809	1.4345	25000	125000
10	Spectrogram 1	1	1.5923	1.7203	25000	125000
11	Spectrogram 1	1	1.7545	1.9337	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
