Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1118	0.1886	25000	125000
3	Spectrogram 1	1	0.2227	0.2782	25000	125000
4	Spectrogram 1	1	0.3038	0.3678	25000	125000
5	Spectrogram 1	1	0.4019	0.4617	25000	125000
6	Spectrogram 1	1	0.5043	0.5641	25000	125000
7	Spectrogram 1	1	0.5982	0.6409	25000	125000
8	Spectrogram 1	1	0.6963	0.739	25000	125000
9	Spectrogram 1	1	0.7774	0.8201	25000	125000
10	Spectrogram 1	1	0.8627	0.9225	25000	125000
11	Spectrogram 1	1	0.9523	1.0121	25000	125000
12	Spectrogram 1	1	1.0377	1.0889	25000	125000
13	Spectrogram 1	1	1.123	1.1699	25000	125000
14	Spectrogram 1	1	1.2126	1.251	25000	125000
15	Spectrogram 1	1	1.3833	1.4302	25000	125000
