Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5598	0.5982	25000	125000
2	Spectrogram 1	1	0.6793	0.7177	25000	125000
3	Spectrogram 1	1	0.8841	0.931	25000	125000
4	Spectrogram 1	1	0.995	1.0419	25000	125000
5	Spectrogram 1	1	1.0974	1.1358	25000	125000
6	Spectrogram 1	1	1.3065	1.3705	25000	125000
7	Spectrogram 1	1	1.4174	1.4814	25000	125000
8	Spectrogram 1	1	1.6649	1.7331	25000	125000
9	Spectrogram 1	1	1.7801	1.827	25000	125000
10	Spectrogram 1	1	1.8697	1.9251	25000	125000
