Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.2057	25000	125000
2	Spectrogram 1	1	0.2227	0.3507	25000	125000
3	Spectrogram 1	1	0.3977	0.4873	25000	125000
4	Spectrogram 1	1	0.5982	0.803	25000	125000
5	Spectrogram 1	1	0.8414	1.0291	25000	125000
6	Spectrogram 1	1	1.0547	1.1358	25000	125000
7	Spectrogram 1	1	1.1614	1.3321	25000	125000
8	Spectrogram 1	1	1.3705	1.5113	25000	125000
9	Spectrogram 1	1	1.5454	1.6179	25000	125000
10	Spectrogram 1	1	1.6521	1.7374	25000	125000
11	Spectrogram 1	1	1.7673	1.827	25000	125000
12	Spectrogram 1	1	1.8739	1.9294	25000	125000
