Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.1545	25000	125000
2	Spectrogram 1	1	0.5001	0.6195	25000	125000
3	Spectrogram 1	1	0.9353	1.0462	25000	125000
4	Spectrogram 1	1	1.0931	1.187	25000	125000
5	Spectrogram 1	1	1.2211	1.3491	25000	125000
6	Spectrogram 1	1	1.3918	1.5326	25000	125000
7	Spectrogram 1	1	1.5497	1.5923	25000	125000
8	Spectrogram 1	1	1.6179	1.7843	25000	125000
9	Spectrogram 1	1	1.8142	1.8782	25000	125000
10	Spectrogram 1	1	1.9209	1.9763	25000	125000
