Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1843	25000	125000
2	Spectrogram 1	1	0.2313	0.3891	25000	125000
3	Spectrogram 1	1	0.4403	0.5001	25000	125000
4	Spectrogram 1	1	0.5086	0.5982	25000	125000
5	Spectrogram 1	1	0.6537	0.7774	25000	125000
6	Spectrogram 1	1	0.9651	1.1187	25000	125000
7	Spectrogram 1	1	1.1657	1.2553	25000	125000
8	Spectrogram 1	1	1.2937	1.443	25000	125000
9	Spectrogram 1	1	1.4899	1.6094	25000	125000
10	Spectrogram 1	1	1.6649	1.7587	25000	125000
11	Spectrogram 1	1	1.8483	1.9081	25000	125000
12	Spectrogram 1	1	1.9593	1.9763	25000	125000
