Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1374	25000	125000
2	Spectrogram 1	1	0.1715	0.2782	25000	125000
3	Spectrogram 1	1	0.4318	0.5086	25000	125000
4	Spectrogram 1	1	0.5598	0.6025	25000	125000
5	Spectrogram 1	1	0.8926	0.9651	25000	125000
6	Spectrogram 1	1	1.0163	1.0761	25000	125000
7	Spectrogram 1	1	1.123	1.2638	25000	125000
8	Spectrogram 1	1	1.3107	1.3918	25000	125000
9	Spectrogram 1	1	1.4515	1.5198	25000	125000
10	Spectrogram 1	1	1.5795	1.6521	25000	125000
11	Spectrogram 1	1	1.7033	1.7715	25000	125000
