Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1203	0.1929	25000	125000
3	Spectrogram 1	1	0.2313	0.3081	25000	125000
4	Spectrogram 1	1	0.3379	0.5086	25000	125000
5	Spectrogram 1	1	0.5299	0.611	25000	125000
6	Spectrogram 1	1	0.6281	0.7091	25000	125000
7	Spectrogram 1	1	0.7987	0.8542	25000	125000
8	Spectrogram 1	1	0.9993	1.0505	25000	125000
9	Spectrogram 1	1	1.0931	1.1358	25000	125000
10	Spectrogram 1	1	1.2979	1.3662	25000	125000
11	Spectrogram 1	1	1.4089	1.5241	25000	125000
12	Spectrogram 1	1	1.5539	1.6947	25000	125000
13	Spectrogram 1	1	1.7203	1.8398	25000	125000
14	Spectrogram 1	1	1.8654	1.9635	25000	125000
