Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1289	0.2739	25000	125000
3	Spectrogram 1	1	0.2995	0.4233	25000	125000
4	Spectrogram 1	1	0.4574	0.5939	25000	125000
5	Spectrogram 1	1	0.6067	0.7518	25000	125000
6	Spectrogram 1	1	0.7774	0.9779	25000	125000
7	Spectrogram 1	1	1.0035	1.1785	25000	125000
8	Spectrogram 1	1	1.1998	1.3449	25000	125000
9	Spectrogram 1	1	1.3705	1.4601	25000	125000
10	Spectrogram 1	1	1.507	1.7033	25000	125000
11	Spectrogram 1	1	1.7331	1.8142	25000	125000
12	Spectrogram 1	1	1.8739	1.9763	25000	125000
