Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.355	25000	125000
2	Spectrogram 1	1	0.3891	0.5641	25000	125000
3	Spectrogram 1	1	0.6195	0.803	25000	125000
4	Spectrogram 1	1	0.8371	1.0121	25000	125000
5	Spectrogram 1	1	1.0547	1.2254	25000	125000
6	Spectrogram 1	1	1.2638	1.4089	25000	125000
7	Spectrogram 1	1	1.4515	1.6051	25000	125000
8	Spectrogram 1	1	1.6179	1.7758	25000	125000
9	Spectrogram 1	1	1.7929	1.9209	25000	125000
10	Spectrogram 1	1	1.9337	1.9763	25000	125000
