Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2142	0.2697	25000	125000
2	Spectrogram 1	1	0.3166	0.3849	25000	125000
3	Spectrogram 1	1	0.5043	0.5598	25000	125000
4	Spectrogram 1	1	0.7945	0.8457	25000	125000
5	Spectrogram 1	1	0.8883	0.931	25000	125000
6	Spectrogram 1	1	0.9993	1.0505	25000	125000
7	Spectrogram 1	1	1.1145	1.1529	25000	125000
8	Spectrogram 1	1	1.2211	1.2681	25000	125000
9	Spectrogram 1	1	1.6179	1.6691	25000	125000
10	Spectrogram 1	1	1.7118	1.7843	25000	125000
11	Spectrogram 1	1	1.9123	1.9763	25000	125000
