Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0862	0.1929	25000	125000
3	Spectrogram 1	1	0.227	0.3123	25000	125000
4	Spectrogram 1	1	0.355	0.4873	25000	125000
5	Spectrogram 1	1	0.5129	0.6153	25000	125000
6	Spectrogram 1	1	0.6451	0.6921	25000	125000
7	Spectrogram 1	1	0.7219	0.7817	25000	125000
8	Spectrogram 1	1	0.8158	0.8798	25000	125000
9	Spectrogram 1	1	0.9225	0.9609	25000	125000
10	Spectrogram 1	1	1.6777	1.7246	25000	125000
11	Spectrogram 1	1	1.7801	1.9081	25000	125000
