Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1289	0.2057	25000	125000
2	Spectrogram 1	1	0.3166	0.5982	25000	125000
3	Spectrogram 1	1	0.6366	0.8542	25000	125000
4	Spectrogram 1	1	0.9011	0.9779	25000	125000
5	Spectrogram 1	1	1.0377	1.2041	25000	125000
6	Spectrogram 1	1	1.2339	1.4131	25000	125000
7	Spectrogram 1	1	1.4515	1.5923	25000	125000
8	Spectrogram 1	1	1.6137	1.7587	25000	125000
9	Spectrogram 1	1	1.7886	1.9379	25000	125000
10	Spectrogram 1	1	1.9678	1.9763	25000	125000
