Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.2739	25000	125000
2	Spectrogram 1	1	0.3379	0.4233	25000	125000
3	Spectrogram 1	1	0.4574	0.5641	25000	125000
4	Spectrogram 1	1	0.5854	0.6366	25000	125000
5	Spectrogram 1	1	0.739	0.9097	25000	125000
6	Spectrogram 1	1	0.931	1.1017	25000	125000
7	Spectrogram 1	1	1.2297	1.3491	25000	125000
8	Spectrogram 1	1	1.3747	1.507	25000	125000
9	Spectrogram 1	1	1.5283	1.5966	25000	125000
10	Spectrogram 1	1	1.6179	1.7971	25000	125000
11	Spectrogram 1	1	1.8441	1.8825	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
