Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.2185	0.3934	25000	125000
3	Spectrogram 1	1	0.419	0.547	25000	125000
4	Spectrogram 1	1	0.5854	0.6793	25000	125000
5	Spectrogram 1	1	0.6921	0.7902	25000	125000
6	Spectrogram 1	1	0.8371	0.9097	25000	125000
7	Spectrogram 1	1	0.9737	1.1017	25000	125000
8	Spectrogram 1	1	1.1315	1.2595	25000	125000
9	Spectrogram 1	1	1.2766	1.3833	25000	125000
10	Spectrogram 1	1	1.3918	1.5241	25000	125000
11	Spectrogram 1	1	1.5497	1.635	25000	125000
12	Spectrogram 1	1	1.6691	1.7758	25000	125000
13	Spectrogram 1	1	1.7971	1.9763	25000	125000
