Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1118	0.1886	25000	125000
3	Spectrogram 1	1	0.6878	0.7518	25000	125000
4	Spectrogram 1	1	0.7987	0.867	25000	125000
5	Spectrogram 1	1	0.9182	0.9822	25000	125000
6	Spectrogram 1	1	1.0377	1.0718	25000	125000
7	Spectrogram 1	1	1.5923	1.6393	25000	125000
8	Spectrogram 1	1	1.6947	1.7289	25000	125000
9	Spectrogram 1	1	1.7886	1.8569	25000	125000
10	Spectrogram 1	1	1.9166	1.9721	25000	125000
