Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4574	0.5043	25000	125000
2	Spectrogram 1	1	0.5129	0.6835	25000	125000
3	Spectrogram 1	1	0.7262	0.8585	25000	125000
4	Spectrogram 1	1	0.9182	0.9993	25000	125000
5	Spectrogram 1	1	1.0334	1.0846	25000	125000
6	Spectrogram 1	1	1.2595	1.3278	25000	125000
7	Spectrogram 1	1	1.3833	1.4302	25000	125000
8	Spectrogram 1	1	1.4857	1.5539	25000	125000
9	Spectrogram 1	1	1.6137	1.6521	25000	125000
10	Spectrogram 1	1	1.7374	1.7758	25000	125000
11	Spectrogram 1	1	1.8697	1.9379	25000	125000
