Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1246	0.2654	25000	125000
3	Spectrogram 1	1	0.2953	0.4659	25000	125000
4	Spectrogram 1	1	0.5043	0.5641	25000	125000
5	Spectrogram 1	1	0.6153	0.6921	25000	125000
6	Spectrogram 1	1	0.7262	0.8414	25000	125000
7	Spectrogram 1	1	0.8713	0.9737	25000	125000
8	Spectrogram 1	1	1.1187	1.3065	25000	125000
9	Spectrogram 1	1	1.3449	1.4771	25000	125000
10	Spectrogram 1	1	1.5241	1.6606	25000	125000
11	Spectrogram 1	1	1.7161	1.7843	25000	125000
12	Spectrogram 1	1	1.9379	1.9763	25000	125000
