Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1033	0.2526	25000	125000
3	Spectrogram 1	1	0.291	0.4147	25000	125000
4	Spectrogram 1	1	0.4403	0.6281	25000	125000
5	Spectrogram 1	1	0.6622	0.7219	25000	125000
6	Spectrogram 1	1	0.7774	0.8542	25000	125000
7	Spectrogram 1	1	0.9011	1.0803	25000	125000
8	Spectrogram 1	1	1.1145	1.2254	25000	125000
9	Spectrogram 1	1	1.2809	1.3705	25000	125000
10	Spectrogram 1	1	1.3875	1.4729	25000	125000
11	Spectrogram 1	1	1.5155	1.6393	25000	125000
12	Spectrogram 1	1	1.6606	1.7203	25000	125000
13	Spectrogram 1	1	1.7459	1.891	25000	125000
14	Spectrogram 1	1	1.9166	1.9763	25000	125000
