Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0691	0.2398	25000	125000
3	Spectrogram 1	1	0.2697	0.4318	25000	125000
4	Spectrogram 1	1	0.4617	0.6281	25000	125000
5	Spectrogram 1	1	0.739	0.9054	25000	125000
6	Spectrogram 1	1	0.9353	1.123	25000	125000
7	Spectrogram 1	1	1.1401	1.3619	25000	125000
8	Spectrogram 1	1	1.4131	1.5795	25000	125000
9	Spectrogram 1	1	1.6393	1.8313	25000	125000
10	Spectrogram 1	1	1.8697	1.9763	25000	125000
