Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.1715	0.355	25000	125000
3	Spectrogram 1	1	0.3849	0.5257	25000	125000
4	Spectrogram 1	1	0.5427	0.7347	25000	125000
5	Spectrogram 1	1	0.7561	0.8798	25000	125000
6	Spectrogram 1	1	0.9054	1.0206	25000	125000
7	Spectrogram 1	1	1.0334	1.1315	25000	125000
8	Spectrogram 1	1	1.1486	1.2979	25000	125000
9	Spectrogram 1	1	1.3065	1.5753	25000	125000
10	Spectrogram 1	1	1.5923	1.763	25000	125000
11	Spectrogram 1	1	1.7886	1.8995	25000	125000
12	Spectrogram 1	1	1.9081	1.9763	25000	125000
