Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1289	0.2697	25000	125000
3	Spectrogram 1	1	0.2995	0.3891	25000	125000
4	Spectrogram 1	1	0.4318	0.4745	25000	125000
5	Spectrogram 1	1	0.5982	0.6622	25000	125000
6	Spectrogram 1	1	0.7134	0.7817	25000	125000
7	Spectrogram 1	1	0.8585	0.9267	25000	125000
8	Spectrogram 1	1	0.9694	1.059	25000	125000
9	Spectrogram 1	1	1.0974	1.187	25000	125000
10	Spectrogram 1	1	1.2041	1.3491	25000	125000
11	Spectrogram 1	1	1.3619	1.4601	25000	125000
12	Spectrogram 1	1	1.4985	1.6009	25000	125000
13	Spectrogram 1	1	1.6094	1.6947	25000	125000
14	Spectrogram 1	1	1.7246	1.8441	25000	125000
15	Spectrogram 1	1	1.8739	1.9593	25000	125000
