Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1289	25000	125000
2	Spectrogram 1	1	0.1715	0.2483	25000	125000
3	Spectrogram 1	1	0.2825	0.3422	25000	125000
4	Spectrogram 1	1	0.3678	0.4318	25000	125000
5	Spectrogram 1	1	0.4659	0.5299	25000	125000
6	Spectrogram 1	1	0.5982	0.6707	25000	125000
7	Spectrogram 1	1	0.7091	0.7945	25000	125000
8	Spectrogram 1	1	0.8243	0.8713	25000	125000
9	Spectrogram 1	1	1.2169	1.2638	25000	125000
10	Spectrogram 1	1	1.4558	1.6265	25000	125000
11	Spectrogram 1	1	1.6521	1.7331	25000	125000
12	Spectrogram 1	1	1.763	1.9379	25000	125000
