Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.0862	25000	125000
2	Spectrogram 1	1	0.2014	0.2526	25000	125000
3	Spectrogram 1	1	0.4958	0.5555	25000	125000
4	Spectrogram 1	1	0.5939	0.7134	25000	125000
5	Spectrogram 1	1	0.7219	0.867	25000	125000
6	Spectrogram 1	1	0.8969	0.9779	25000	125000
7	Spectrogram 1	1	1.0078	1.0803	25000	125000
8	Spectrogram 1	1	1.0889	1.1913	25000	125000
9	Spectrogram 1	1	1.2297	1.2894	25000	125000
10	Spectrogram 1	1	1.3321	1.4089	25000	125000
11	Spectrogram 1	1	1.443	1.5326	25000	125000
