Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1886	0.3721	25000	125000
2	Spectrogram 1	1	0.4275	0.5854	25000	125000
3	Spectrogram 1	1	0.6323	0.7262	25000	125000
4	Spectrogram 1	1	0.7774	0.8841	25000	125000
5	Spectrogram 1	1	0.9139	1.0419	25000	125000
6	Spectrogram 1	1	1.0889	1.2467	25000	125000
7	Spectrogram 1	1	1.2851	1.3747	25000	125000
8	Spectrogram 1	1	1.4899	1.571	25000	125000
9	Spectrogram 1	1	1.5966	1.6862	25000	125000
10	Spectrogram 1	1	1.7075	1.8611	25000	125000
11	Spectrogram 1	1	1.891	1.9763	25000	125000
