Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1417	0.2142	25000	125000
3	Spectrogram 1	1	0.2739	0.4574	25000	125000
4	Spectrogram 1	1	0.4915	0.7347	25000	125000
5	Spectrogram 1	1	0.7518	0.9139	25000	125000
6	Spectrogram 1	1	0.931	1.0846	25000	125000
7	Spectrogram 1	1	1.1059	1.1827	25000	125000
8	Spectrogram 1	1	1.2126	1.2851	25000	125000
9	Spectrogram 1	1	1.3022	1.379	25000	125000
10	Spectrogram 1	1	1.4089	1.4899	25000	125000
11	Spectrogram 1	1	1.5241	1.6265	25000	125000
12	Spectrogram 1	1	1.6563	1.8099	25000	125000
13	Spectrogram 1	1	1.8227	1.9593	25000	125000
