Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4233	0.5854	25000	125000
2	Spectrogram 1	1	0.5982	0.7859	25000	125000
3	Spectrogram 1	1	0.7987	0.9779	25000	125000
4	Spectrogram 1	1	0.9865	1.1315	25000	125000
5	Spectrogram 1	1	1.1443	1.2894	25000	125000
6	Spectrogram 1	1	1.2979	1.4387	25000	125000
7	Spectrogram 1	1	1.4473	1.5838	25000	125000
8	Spectrogram 1	1	1.5966	1.7545	25000	125000
9	Spectrogram 1	1	1.7673	1.9081	25000	125000
10	Spectrogram 1	1	1.9294	1.9763	25000	125000
