Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1502	0.3251	25000	125000
3	Spectrogram 1	1	0.355	0.5214	25000	125000
4	Spectrogram 1	1	0.547	0.7262	25000	125000
5	Spectrogram 1	1	0.7561	0.9011	25000	125000
6	Spectrogram 1	1	1.0206	1.1657	25000	125000
7	Spectrogram 1	1	1.1785	1.2425	25000	125000
8	Spectrogram 1	1	1.2638	1.3534	25000	125000
9	Spectrogram 1	1	1.5155	1.5838	25000	125000
10	Spectrogram 1	1	1.6051	1.6563	25000	125000
11	Spectrogram 1	1	1.6691	1.7331	25000	125000
