Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1033	0.2867	25000	125000
3	Spectrogram 1	1	0.3123	0.3849	25000	125000
4	Spectrogram 1	1	0.4019	0.5214	25000	125000
5	Spectrogram 1	1	0.5555	0.6153	25000	125000
6	Spectrogram 1	1	0.6451	0.7347	25000	125000
7	Spectrogram 1	1	0.7561	0.8883	25000	125000
8	Spectrogram 1	1	0.9182	1.0675	25000	125000
9	Spectrogram 1	1	1.0889	1.1614	25000	125000
10	Spectrogram 1	1	1.1913	1.2553	25000	125000
11	Spectrogram 1	1	1.2937	1.3619	25000	125000
12	Spectrogram 1	1	1.4857	1.5795	25000	125000
13	Spectrogram 1	1	1.6009	1.6649	25000	125000
14	Spectrogram 1	1	1.8057	1.8526	25000	125000
15	Spectrogram 1	1	1.9038	1.9721	25000	125000
