Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.1715	0.2355	25000	125000
3	Spectrogram 1	1	0.2953	0.3593	25000	125000
4	Spectrogram 1	1	0.4233	0.5598	25000	125000
5	Spectrogram 1	1	0.6579	0.7945	25000	125000
6	Spectrogram 1	1	0.8115	0.995	25000	125000
7	Spectrogram 1	1	1.0163	1.1529	25000	125000
8	Spectrogram 1	1	1.1827	1.3363	25000	125000
9	Spectrogram 1	1	1.3619	1.4899	25000	125000
10	Spectrogram 1	1	1.5113	1.6691	25000	125000
11	Spectrogram 1	1	1.699	1.7758	25000	125000
12	Spectrogram 1	1	1.8142	1.9763	25000	125000
