Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1246	0.2825	25000	125000
3	Spectrogram 1	1	0.3251	0.4873	25000	125000
4	Spectrogram 1	1	0.5513	0.6579	25000	125000
5	Spectrogram 1	1	0.8627	1.1017	25000	125000
6	Spectrogram 1	1	1.1401	1.3022	25000	125000
7	Spectrogram 1	1	1.3449	1.5198	25000	125000
8	Spectrogram 1	1	1.5625	1.7075	25000	125000
9	Spectrogram 1	1	1.7246	1.8441	25000	125000
10	Spectrogram 1	1	1.8611	1.9763	25000	125000
