Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1673	0.2313	25000	125000
3	Spectrogram 1	1	0.2782	0.4489	25000	125000
4	Spectrogram 1	1	0.4873	0.6281	25000	125000
5	Spectrogram 1	1	0.6665	0.7433	25000	125000
6	Spectrogram 1	1	0.7817	0.8499	25000	125000
7	Spectrogram 1	1	1.0249	1.0718	25000	125000
8	Spectrogram 1	1	1.3875	1.4473	25000	125000
9	Spectrogram 1	1	1.4857	1.6009	25000	125000
10	Spectrogram 1	1	1.6521	1.7417	25000	125000
11	Spectrogram 1	1	1.7758	1.8953	25000	125000
12	Spectrogram 1	1	1.9251	1.9763	25000	125000
