Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.2654	25000	125000
2	Spectrogram 1	1	0.2867	0.4617	25000	125000
3	Spectrogram 1	1	0.4958	0.6494	25000	125000
4	Spectrogram 1	1	0.675	0.8371	25000	125000
5	Spectrogram 1	1	0.8713	1.0377	25000	125000
6	Spectrogram 1	1	1.1017	1.2723	25000	125000
7	Spectrogram 1	1	1.2979	1.4515	25000	125000
8	Spectrogram 1	1	1.4771	1.5795	25000	125000
9	Spectrogram 1	1	1.5923	1.7033	25000	125000
10	Spectrogram 1	1	1.7246	1.7843	25000	125000
11	Spectrogram 1	1	1.8099	1.9763	25000	125000
