Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.2313	25000	125000
2	Spectrogram 1	1	0.2654	0.3891	25000	125000
3	Spectrogram 1	1	0.4275	0.5811	25000	125000
4	Spectrogram 1	1	0.6153	0.6921	25000	125000
5	Spectrogram 1	1	0.7347	0.8883	25000	125000
6	Spectrogram 1	1	0.9182	0.9865	25000	125000
7	Spectrogram 1	1	1.0334	1.1059	25000	125000
8	Spectrogram 1	1	1.1614	1.2894	25000	125000
9	Spectrogram 1	1	1.3193	1.4729	25000	125000
10	Spectrogram 1	1	1.4899	1.699	25000	125000
11	Spectrogram 1	1	1.7161	1.9038	25000	125000
12	Spectrogram 1	1	1.9337	1.9763	25000	125000
