Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1075	25000	125000
2	Spectrogram 1	1	0.1715	0.2825	25000	125000
3	Spectrogram 1	1	0.3081	0.4318	25000	125000
4	Spectrogram 1	1	0.4489	0.5726	25000	125000
5	Spectrogram 1	1	0.5939	0.7347	25000	125000
6	Spectrogram 1	1	0.7646	0.8926	25000	125000
7	Spectrogram 1	1	0.9395	0.9779	25000	125000
8	Spectrogram 1	1	1.2297	1.2937	25000	125000
9	Spectrogram 1	1	1.3321	1.3747	25000	125000
10	Spectrogram 1	1	1.507	1.5539	25000	125000
11	Spectrogram 1	1	1.6009	1.6393	25000	125000
12	Spectrogram 1	1	1.8739	1.9123	25000	125000
13	Spectrogram 1	1	1.955	1.9763	25000	125000
