Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.1886	25000	125000
2	Spectrogram 1	1	0.2099	0.3763	25000	125000
3	Spectrogram 1	1	0.3977	0.5214	25000	125000
4	Spectrogram 1	1	0.5385	0.6025	25000	125000
5	Spectrogram 1	1	0.6153	0.7561	25000	125000
6	Spectrogram 1	1	0.7774	0.9737	25000	125000
7	Spectrogram 1	1	1.0035	1.1401	25000	125000
8	Spectrogram 1	1	1.1486	1.2211	25000	125000
9	Spectrogram 1	1	1.251	1.315	25000	125000
10	Spectrogram 1	1	1.4558	1.6051	25000	125000
11	Spectrogram 1	1	1.6222	1.6947	25000	125000
12	Spectrogram 1	1	1.8483	1.8995	25000	125000
