Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1118	0.1502	25000	125000
2	Spectrogram 1	1	0.2099	0.2867	25000	125000
3	Spectrogram 1	1	0.3379	0.3934	25000	125000
4	Spectrogram 1	1	0.4233	0.483	25000	125000
5	Spectrogram 1	1	0.5129	0.5811	25000	125000
6	Spectrogram 1	1	0.6153	0.6835	25000	125000
7	Spectrogram 1	1	0.7134	0.7902	25000	125000
8	Spectrogram 1	1	0.8201	0.9481	25000	125000
9	Spectrogram 1	1	0.9737	1.1102	25000	125000
10	Spectrogram 1	1	1.1401	1.2638	25000	125000
11	Spectrogram 1	1	1.2851	1.3619	25000	125000
12	Spectrogram 1	1	1.3833	1.4729	25000	125000
13	Spectrogram 1	1	1.4899	1.6137	25000	125000
14	Spectrogram 1	1	1.6265	1.6777	25000	125000
15	Spectrogram 1	1	1.7161	1.7673	25000	125000
16	Spectrogram 1	1	1.8099	1.8483	25000	125000
17	Spectrogram 1	1	1.8953	1.9465	25000	125000
