Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1118	0.1801	25000	125000
3	Spectrogram 1	1	0.291	0.3379	25000	125000
4	Spectrogram 1	1	0.8969	1.0633	25000	125000
5	Spectrogram 1	1	1.1017	1.2467	25000	125000
6	Spectrogram 1	1	1.2809	1.4387	25000	125000
7	Spectrogram 1	1	1.4729	1.5667	25000	125000
8	Spectrogram 1	1	1.5838	1.7289	25000	125000
9	Spectrogram 1	1	1.7502	1.8441	25000	125000
10	Spectrogram 1	1	1.8611	1.9337	25000	125000
