Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.2526	0.3081	25000	125000
3	Spectrogram 1	1	0.5129	0.5513	25000	125000
4	Spectrogram 1	1	1.1102	1.1614	25000	125000
5	Spectrogram 1	1	1.1998	1.2553	25000	125000
6	Spectrogram 1	1	1.3107	1.4217	25000	125000
7	Spectrogram 1	1	1.4345	1.571	25000	125000
8	Spectrogram 1	1	1.5838	1.7203	25000	125000
9	Spectrogram 1	1	1.7331	1.8313	25000	125000
10	Spectrogram 1	1	1.8398	1.9678	25000	125000
