Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2825	0.3337	25000	125000
2	Spectrogram 1	1	0.4147	0.5811	25000	125000
3	Spectrogram 1	1	0.6238	0.7305	25000	125000
4	Spectrogram 1	1	0.7689	0.8499	25000	125000
5	Spectrogram 1	1	0.9139	0.9609	25000	125000
6	Spectrogram 1	1	1.1059	1.1785	25000	125000
7	Spectrogram 1	1	1.2254	1.2937	25000	125000
8	Spectrogram 1	1	1.3321	1.4643	25000	125000
9	Spectrogram 1	1	1.4942	1.5582	25000	125000
10	Spectrogram 1	1	1.6009	1.6862	25000	125000
11	Spectrogram 1	1	1.7118	1.7758	25000	125000
12	Spectrogram 1	1	1.8099	1.8697	25000	125000
