Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.1374	0.2441	25000	125000
3	Spectrogram 1	1	0.2697	0.4105	25000	125000
4	Spectrogram 1	1	0.4361	0.5299	25000	125000
5	Spectrogram 1	1	0.5598	0.6835	25000	125000
6	Spectrogram 1	1	0.7177	0.9054	25000	125000
7	Spectrogram 1	1	0.9225	1.1017	25000	125000
8	Spectrogram 1	1	1.1401	1.3619	25000	125000
9	Spectrogram 1	1	1.4003	1.5582	25000	125000
10	Spectrogram 1	1	1.5923	1.7843	25000	125000
11	Spectrogram 1	1	1.8227	1.9763	25000	125000
