Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3849	0.5598	25000	125000
2	Spectrogram 1	1	0.5811	0.7475	25000	125000
3	Spectrogram 1	1	0.7603	0.9353	25000	125000
4	Spectrogram 1	1	0.9566	1.1017	25000	125000
5	Spectrogram 1	1	1.1145	1.2766	25000	125000
6	Spectrogram 1	1	1.2937	1.4515	25000	125000
7	Spectrogram 1	1	1.4686	1.5283	25000	125000
8	Spectrogram 1	1	1.5625	1.7459	25000	125000
9	Spectrogram 1	1	1.763	1.8825	25000	125000
10	Spectrogram 1	1	1.9038	1.9763	25000	125000
