Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1161	25000	125000
2	Spectrogram 1	1	0.2526	0.3166	25000	125000
3	Spectrogram 1	1	0.3593	0.4019	25000	125000
4	Spectrogram 1	1	0.4489	0.5769	25000	125000
5	Spectrogram 1	1	0.6025	0.6707	25000	125000
6	Spectrogram 1	1	0.7091	0.7646	25000	125000
7	Spectrogram 1	1	0.8073	0.8542	25000	125000
8	Spectrogram 1	1	0.9054	1.0035	25000	125000
9	Spectrogram 1	1	1.0419	1.1529	25000	125000
10	Spectrogram 1	1	1.1785	1.2723	25000	125000
11	Spectrogram 1	1	1.3065	1.3534	25000	125000
12	Spectrogram 1	1	1.4131	1.4729	25000	125000
13	Spectrogram 1	1	1.5241	1.5795	25000	125000
14	Spectrogram 1	1	1.6265	1.6691	25000	125000
15	Spectrogram 1	1	1.8441	1.8782	25000	125000
